customerID,gender,SeniorCitizen,tenure,Tenure Range,InternetService,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Country,State,City,Age,Under 30,Married,Premium Tech Support,Total Revenue,Satisfaction Score,Customer Status,Churn Category
3913-FCUUW,Female,0,72,Loyal Customer,DSL,Two year,Bank transfer (automatic),70.45,5165.7,No,United States,California,Hanford,52,No,Yes,Yes,5658.9,3,Stayed,0
3301-VKTGC,Male,0,68,Loyal Customer,Fiber optic,One year,Bank transfer (automatic),85.5,5696.6,No,United States,California,Huron,27,Yes,Yes,No,7714.16,3,Stayed,0
9555-SAHUZ,Female,0,38,Loyal Customer,DSL,Month-to-month,Electronic check,54.5,2076.05,No,United States,California,Kernville,30,No,Yes,No,3834.31,3,Stayed,0
0816-TSPHQ,Male,0,2,New Customer,No,Month-to-month,Mailed check,20.75,44.2,No,United States,California,Kettleman City,35,No,No,No,99.54,3,Joined,0
9932-WBWIK,Male,0,11,New Customer,No,Month-to-month,Mailed check,20.35,215.25,No,United States,California,Lake Isabella,43,No,No,No,741.93,5,Stayed,0
4619-EVPHY,Female,1,20,Medium,Fiber optic,One year,Bank transfer (automatic),91,1859.5,No,United States,California,Lamont,65,No,Yes,No,2636.5,5,Stayed,0
5286-YHCVC,Male,0,72,Loyal Customer,Fiber optic,Two year,Bank transfer (automatic),104.8,7470.1,No,United States,California,Laton,58,No,Yes,No,10385.38,4,Stayed,0
9115-YQHGA,Male,0,40,Loyal Customer,DSL,Month-to-month,Electronic check,51.1,2092.9,No,United States,California,Lemoore,26,Yes,No,Yes,3472.5,5,Stayed,0
4462-CYWMH,Male,1,62,Loyal Customer,Fiber optic,Month-to-month,Bank transfer (automatic),89.8,5629.55,No,United States,California,Lindsay,65,No,Yes,No,7333.93,3,Stayed,0
8963-MQVYN,Female,0,22,Medium,No,Month-to-month,Electronic check,20.55,469.85,No,United States,California,Lost Hills,28,Yes,No,No,1437.19,3,Stayed,0
2458-EOMRE,Female,0,11,New Customer,DSL,Month-to-month,Bank transfer (automatic),64.05,733.95,No,United States,California,Mc Farland,19,Yes,No,No,1274.51,4,Stayed,0
9334-GWGOW,Male,1,7,New Customer,Fiber optic,Month-to-month,Electronic check,74.85,485.25,No,United States,California,Mc Kittrick,68,No,Yes,No,532.92,4,Stayed,0
6542-LWGXJ,Male,0,3,New Customer,DSL,Month-to-month,Mailed check,25,78.25,No,United States,California,Pixley,46,No,Yes,No,78.25,4,Joined,0
5567-GZKQY,Male,0,58,Loyal Customer,No,Two year,Credit card (automatic),20.3,1131.5,No,United States,California,Porterville,58,No,No,No,2828,4,Stayed,0
1222-LRYKO,Male,0,6,New Customer,No,Month-to-month,Mailed check,26.35,184.05,No,United States,California,Posey,21,Yes,No,No,413.73,3,Stayed,0
2087-QAREY,Female,0,22,Medium,DSL,Month-to-month,Mailed check,54.7,1178.75,No,United States,California,Sequoia National Park,60,No,Yes,No,2055.01,3,Stayed,0
4423-JWZJN,Male,0,64,Loyal Customer,Fiber optic,One year,Credit card (automatic),90.25,5629.15,No,United States,California,Springville,57,No,Yes,No,8531.55,4,Stayed,0
6490-FGZAT,Male,0,6,New Customer,No,Month-to-month,Mailed check,20.65,109.3,No,United States,California,Strathmore,33,No,No,No,303.34,5,Stayed,0
7452-FOLON,Male,0,39,Loyal Customer,No,One year,Bank transfer (automatic),25.45,958.45,No,United States,California,Terra Bella,45,No,No,No,2774.68,5,Stayed,0
2320-TZRRH,Female,0,20,Medium,No,One year,Mailed check,19.5,403.15,No,United States,California,Three Rivers,38,No,No,No,1177.95,3,Stayed,0
4942-VZZOM,Male,0,64,Loyal Customer,DSL,One year,Credit card (automatic),66.15,4392.5,No,United States,California,Tupman,40,No,Yes,No,6789.94,3,Stayed,0
7502-BNYGS,Female,0,46,Loyal Customer,DSL,Month-to-month,Credit card (automatic),69.1,3168,No,United States,California,Wasco,29,Yes,Yes,No,4634.48,5,Stayed,0
4291-HYEBC,Female,1,28,Medium,DSL,One year,Electronic check,39.1,1096.6,No,United States,California,Weldon,76,No,Yes,No,1096.6,3,Stayed,0
6147-CBCRA,Female,0,33,Medium,No,Month-to-month,Mailed check,20.05,669.45,No,United States,California,Wofford Heights,34,No,Yes,No,806.4,4,Stayed,0
6047-SUHPR,Male,0,39,Loyal Customer,DSL,One year,Electronic check,59.8,2343.85,No,United States,California,Woodlake,60,No,Yes,No,3022.05,3,Stayed,0
9752-ZNQUT,Female,0,1,New Customer,DSL,Month-to-month,Electronic check,48.6,48.6,No,United States,California,Visalia,51,No,No,No,56.59,5,Joined,0
1576-PFZIW,Male,1,70,Loyal Customer,Fiber optic,Two year,Credit card (automatic),105.35,7511.9,No,United States,California,Bakersfield,70,No,Yes,No,8525.5,4,Stayed,0
5666-MBJPT,Male,0,65,Loyal Customer,No,Two year,Bank transfer (automatic),25.1,1725,No,United States,California,Bakersfield,22,Yes,No,No,3052.95,4,Stayed,0
7312-XSBAT,Male,0,1,New Customer,DSL,Month-to-month,Electronic check,49.75,49.75,No,United States,California,Bakersfield,47,No,No,No,91.54,4,Joined,0
3096-GKWEB,Male,0,18,Medium,Fiber optic,Month-to-month,Electronic check,94.75,1691.9,No,United States,California,Bakersfield,42,No,Yes,No,2306.96,4,Stayed,0
2371-JQHZZ,Male,0,24,Medium,Fiber optic,Month-to-month,Electronic check,93,2248.05,No,United States,California,Bakersfield,54,No,Yes,No,3413.89,5,Stayed,0
0674-GCDXG,Male,0,63,Loyal Customer,DSL,Two year,Bank transfer (automatic),71.9,4479.2,No,United States,California,Bakersfield,20,Yes,No,Yes,7162.37,4,Stayed,0
1121-QSIVB,Female,0,44,Loyal Customer,DSL,One year,Mailed check,77.55,3471.1,No,United States,California,Bakersfield,39,No,No,No,3694.18,3,Stayed,0
4396-KLSEH,Male,0,4,New Customer,No,Month-to-month,Electronic check,19.85,63,No,United States,California,Bakersfield,26,Yes,No,No,90.52,5,Stayed,0
2824-MYYBN,Female,0,37,Loyal Customer,Fiber optic,Month-to-month,Electronic check,95.25,3314.15,No,United States,California,Bakersfield,43,No,Yes,No,3373.35,4,Stayed,0
6345-HOVES,Male,0,34,Medium,DSL,Month-to-month,Bank transfer (automatic),25.05,852.7,No,United States,California,Los Osos,59,No,No,No,852.7,4,Stayed,0
8318-LCNBW,Male,0,35,Medium,DSL,One year,Credit card (automatic),53.15,1930.9,No,United States,California,San Luis Obispo,53,No,Yes,No,1930.9,3,Stayed,0
6469-QJKZW,Female,0,4,New Customer,No,Month-to-month,Electronic check,20.15,91.4,No,United States,California,Arroyo Grande,35,No,Yes,No,274.76,3,Stayed,0
0147-ESWWR,Female,1,39,Loyal Customer,Fiber optic,Month-to-month,Electronic check,101.25,3949.15,No,United States,California,Atascadero,73,No,Yes,Yes,4735,4,Stayed,0
1217-VASWC,Male,1,43,Loyal Customer,Fiber optic,One year,Bank transfer (automatic),100.55,4304,No,United States,California,Avila Beach,77,No,Yes,No,5898.87,4,Stayed,0
6370-ZVHDV,Female,0,61,Loyal Customer,No,Two year,Bank transfer (automatic),25.3,1554.9,No,United States,California,Buellton,52,No,Yes,No,4017.47,4,Stayed,0
5915-DGNVC,Female,0,49,Loyal Customer,DSL,One year,Electronic check,71.8,3472.05,No,United States,California,Cambria,47,No,Yes,No,4701.95,4,Stayed,0
6260-XLACS,Male,0,4,New Customer,No,One year,Mailed check,19.7,117.8,No,United States,California,Casmalia,49,No,No,No,209.96,3,Stayed,0
3566-CAAYU,Female,0,64,Loyal Customer,DSL,Two year,Electronic check,49.85,3210.35,No,United States,California,Cayucos,28,Yes,Yes,Yes,3210.35,5,Stayed,0
4983-CCWMC,Male,0,3,New Customer,Fiber optic,Month-to-month,Mailed check,69.6,207.4,No,United States,California,Creston,43,No,No,No,314.31,4,Joined,0
9103-CXVOK,Male,0,1,New Customer,No,Month-to-month,Electronic check,19.75,19.75,No,United States,California,Grover Beach,31,No,Yes,No,50.13,4,Joined,0
2896-TBNBE,Male,0,40,Loyal Customer,Fiber optic,One year,Electronic check,80.8,3132.75,No,United States,California,Guadalupe,46,No,Yes,No,3651.55,3,Stayed,0
2522-WLNSF,Female,1,34,Medium,DSL,One year,Bank transfer (automatic),64.2,2106.3,No,United States,California,Los Olivos,74,No,Yes,Yes,2525.52,4,Stayed,0
3841-CONLJ,Female,0,1,New Customer,DSL,Month-to-month,Electronic check,35,35,No,United States,California,Morro Bay,33,No,Yes,No,35,3,Joined,0
4475-NVTLU,Male,0,45,Loyal Customer,No,Two year,Electronic check,19.2,903.7,No,United States,California,Paso Robles,21,Yes,Yes,No,1679.05,3,Stayed,0
9386-LDCZR,Male,0,43,Loyal Customer,Fiber optic,One year,Credit card (automatic),90.65,3882.3,No,United States,California,San Ardo,19,Yes,No,Yes,5463.84,3,Stayed,0
9585-KKMFD,Male,0,41,Loyal Customer,No,Two year,Mailed check,20,879.8,No,United States,California,San Miguel,24,Yes,Yes,No,1536.62,3,Stayed,0
5399-ZIMKF,Male,0,5,New Customer,Fiber optic,Month-to-month,Electronic check,74.65,383.65,No,United States,California,San Simeon,58,No,No,No,547.7,3,Stayed,0
0336-KXKFK,Male,0,72,Loyal Customer,DSL,Two year,Credit card (automatic),61.2,4390.25,No,United States,California,Santa Margarita,43,No,No,Yes,4390.25,3,Stayed,0
5619-XZZKR,Male,0,4,New Customer,No,One year,Mailed check,19.95,68.2,No,United States,California,Santa Maria,47,No,No,No,95.64,4,Stayed,0
3948-FVVRP,Male,0,9,New Customer,DSL,Month-to-month,Mailed check,54.8,452.8,No,United States,California,Santa Maria,43,No,Yes,Yes,852.94,4,Stayed,0
5327-XOKKY,Male,1,72,Loyal Customer,DSL,Two year,Credit card (automatic),73.45,5329,No,United States,California,Santa Maria,79,No,Yes,No,6139.72,3,Stayed,0
0983-TATYJ,Female,0,33,Medium,DSL,One year,Mailed check,51.45,1758.9,No,United States,California,Santa Ynez,42,No,Yes,Yes,3345.87,3,Stayed,0
1813-JYWTO,Female,0,72,Loyal Customer,Fiber optic,Two year,Bank transfer (automatic),80.45,5737.6,No,United States,California,Shandon,59,No,Yes,No,6316.16,4,Stayed,0
6719-OXYBR,Male,0,15,Medium,Fiber optic,Month-to-month,Electronic check,85.3,1219.85,No,United States,California,California City,41,No,No,No,1629.35,3,Stayed,0
3312-ZWLGF,Male,1,29,Medium,Fiber optic,Month-to-month,Electronic check,79.3,2414.55,No,United States,California,Acton,69,No,Yes,Yes,2720.5,5,Stayed,0
6476-YHMGA,Female,0,15,Medium,DSL,Month-to-month,Bank transfer (automatic),76.5,1155.6,No,United States,California,Benton,63,No,Yes,Yes,1752.15,5,Stayed,0
0795-XCCTE,Male,1,72,Loyal Customer,No,Two year,Bank transfer (automatic),25.4,1809.35,No,United States,California,Bishop,80,No,No,No,3682.07,3,Stayed,0
0168-XZKBB,Female,0,19,Medium,Fiber optic,Month-to-month,Electronic check,86.85,1564.4,No,United States,California,Boron,34,No,Yes,No,1713.36,5,Stayed,0
3785-NRHYR,Male,0,1,New Customer,No,Month-to-month,Mailed check,19.65,19.65,No,United States,California,Bridgeport,40,No,No,No,36.56,3,Joined,0
4537-DKTAL,Female,0,2,New Customer,DSL,Month-to-month,Electronic check,45.55,84.4,No,United States,California,Darwin,26,Yes,No,No,178.2,5,Joined,0
7072-MBHEV,Female,1,11,New Customer,Fiber optic,Month-to-month,Credit card (automatic),78.1,864.85,No,United States,California,Edwards,77,No,Yes,No,1059.11,5,Stayed,0
5602-BVFMK,Female,0,12,New Customer,No,One year,Mailed check,19.3,228.75,No,United States,California,Independence,58,No,No,No,730.11,5,Stayed,0
6297-NOOPG,Female,0,70,Loyal Customer,Fiber optic,Two year,Electronic check,110.5,7752.05,No,United States,California,Inyokern,41,No,Yes,Yes,9749.85,4,Stayed,0
8204-TIFGJ,Female,0,23,Medium,No,Month-to-month,Bank transfer (automatic),20.3,470.6,No,United States,California,June Lake,38,No,No,No,844.58,3,Stayed,0
8050-DVOJX,Male,1,49,Loyal Customer,DSL,Two year,Credit card (automatic),81.35,4060.9,No,United States,California,Keeler,67,No,No,Yes,6177.21,4,Stayed,0
8903-XEBGX,Male,0,2,New Customer,DSL,Month-to-month,Electronic check,55.3,108.65,No,United States,California,Lancaster,22,Yes,No,No,196.51,3,Joined,0
8169-SAEJD,Male,1,69,Loyal Customer,DSL,Two year,Credit card (automatic),56.55,3952.65,No,United States,California,Lancaster,79,No,Yes,No,3992.65,3,Stayed,0
1089-XZWHH,Female,0,24,Medium,No,Two year,Mailed check,19.7,494.05,No,United States,California,Lee Vining,43,No,Yes,No,1605.25,5,Stayed,0
2325-WINES,Female,0,32,Medium,Fiber optic,One year,Credit card (automatic),104.05,3416.85,No,United States,California,Littlerock,44,No,No,No,3871.57,4,Stayed,0
6064-ZATLR,Female,0,27,Medium,DSL,Two year,Bank transfer (automatic),52.85,1498.65,No,United States,California,Llano,44,No,No,No,1783.5,3,Stayed,0
7824-PANSQ,Male,0,58,Loyal Customer,Fiber optic,Month-to-month,Bank transfer (automatic),80.65,4807.35,No,United States,California,Mammoth Lakes,52,No,No,Yes,7398.21,5,Stayed,0
9648-BCHKM,Female,0,18,Medium,No,Two year,Credit card (automatic),24.65,471.35,No,United States,California,Palmdale,22,Yes,Yes,No,1257.77,3,Stayed,0
2888-ADFAO,Female,0,47,Loyal Customer,No,Two year,Bank transfer (automatic),21.3,1041.8,No,United States,California,Palmdale,47,No,Yes,No,1227.45,4,Stayed,0
8707-HOEDG,Female,0,70,Loyal Customer,Fiber optic,Two year,Electronic check,110.2,7689.8,No,United States,California,Palmdale,26,Yes,Yes,Yes,8225.5,3,Stayed,0
4072-IPYLT,Female,0,36,Medium,DSL,Month-to-month,Credit card (automatic),51.05,1815,No,United States,California,Randsburg,32,No,Yes,No,2525.28,3,Stayed,0
7167-PCEYD,Male,0,67,Loyal Customer,No,Two year,Mailed check,19.8,1311.3,No,United States,California,Ridgecrest,31,No,No,No,1627.54,3,Stayed,0
4936-YPJNK,Female,0,10,New Customer,No,Month-to-month,Mailed check,19.9,199.45,No,United States,California,Rosamond,56,No,No,No,437.85,4,Stayed,0
1580-BMCMR,Male,1,19,Medium,Fiber optic,Month-to-month,Electronic check,87.3,1637.3,No,United States,California,Tehachapi,66,No,No,No,2203.5,3,Stayed,0
4817-KEQSP,Female,0,71,Loyal Customer,No,Two year,Bank transfer (automatic),19.85,1326.35,No,United States,California,Trona,43,No,Yes,No,2521.99,4,Stayed,0
6408-WHTEF,Male,0,72,Loyal Customer,DSL,Two year,Mailed check,89.4,6376.55,No,United States,California,Valyermo,45,No,Yes,Yes,6574.55,3,Stayed,0
9251-AWQGT,Female,0,48,Loyal Customer,No,Two year,Mailed check,20,935.9,No,United States,California,Palmdale,19,Yes,Yes,No,1404.86,5,Stayed,0
8749-CLJXC,Male,0,1,New Customer,No,Month-to-month,Mailed check,20.05,20.05,No,United States,California,Ahwahnee,56,No,No,No,33.56,5,Joined,0
7989-VCQOH,Male,0,18,Medium,DSL,Month-to-month,Electronic check,83.25,1611.15,No,United States,California,Auberry,29,Yes,Yes,Yes,1796.37,3,Stayed,0
4199-QHJNM,Male,1,67,Loyal Customer,Fiber optic,Two year,Bank transfer (automatic),102.9,6989.7,No,United States,California,Bass Lake,72,No,Yes,Yes,10251.26,3,Stayed,0
8882-TLVRW,Male,0,69,Loyal Customer,DSL,Two year,Mailed check,39.1,2779.5,No,United States,California,Big Creek,52,No,Yes,Yes,2779.5,3,Stayed,0
5135-GRQJV,Male,1,72,Loyal Customer,Fiber optic,Two year,Mailed check,114.5,8331.95,No,United States,California,Cantua Creek,75,No,Yes,Yes,8735.15,3,Stayed,0
2384-OVPSA,Female,1,38,Loyal Customer,No,Two year,Mailed check,20.2,735.9,No,United States,California,Caruthers,65,No,No,No,891.32,3,Stayed,0
1371-WEPDS,Male,1,40,Loyal Customer,DSL,One year,Electronic check,55.8,2283.3,No,United States,California,Chowchilla,71,No,Yes,No,3475.7,3,Stayed,0
3580-GICBM,Female,0,61,Loyal Customer,No,Two year,Mailed check,24.2,1445.2,No,United States,California,Clovis,56,No,Yes,No,3570.44,3,Stayed,0
9730-DRTMJ,Male,0,32,Medium,DSL,One year,Credit card (automatic),72.8,2333.05,No,United States,California,Coarsegold,26,Yes,Yes,Yes,2826.17,5,Stayed,0
4686-UXDML,Female,0,21,Medium,Fiber optic,Month-to-month,Credit card (automatic),99.85,1992.55,No,United States,California,Cutler,24,Yes,No,No,2514.61,3,Stayed,0
3349-ANQNH,Female,1,59,Loyal Customer,Fiber optic,One year,Electronic check,99.5,5890,No,United States,California,Del Rey,70,No,No,No,7321.93,5,Stayed,0
0932-YIXYU,Female,0,47,Loyal Customer,No,Two year,Credit card (automatic),20.25,1029.8,No,United States,California,Dos Palos,50,No,No,No,1445.75,3,Stayed,0
7480-SPLEF,Male,0,69,Loyal Customer,No,Two year,Bank transfer (automatic),26,1796.55,No,United States,California,Dunlap,63,No,Yes,No,2596.95,3,Stayed,0
7636-XUHWW,Male,0,2,New Customer,No,Month-to-month,Credit card (automatic),19.9,33.7,No,United States,California,Firebaugh,56,No,No,No,41.34,5,Joined,0
1431-CYWMH,Female,0,22,Medium,No,Month-to-month,Bank transfer (automatic),19.05,454.05,No,United States,California,Fish Camp,35,No,Yes,No,1475.95,3,Stayed,0
5937-EORGB,Male,1,15,Medium,Fiber optic,Month-to-month,Electronic check,96.5,1392.25,No,United States,California,Five Points,79,No,Yes,No,1734.7,4,Stayed,0
6349-JDHQP,Female,0,53,Loyal Customer,No,Two year,Credit card (automatic),19.85,1049.6,No,United States,California,Fowler,62,No,No,No,2046.53,3,Stayed,0
5539-HIVAK,Female,1,28,Medium,No,Month-to-month,Mailed check,25.7,734.6,No,United States,California,Friant,79,No,Yes,No,1450.56,4,Stayed,0
5847-MXBEO,Male,0,22,Medium,No,One year,Mailed check,20.3,475.1,No,United States,California,Helm,42,No,No,No,703.02,5,Stayed,0
4583-PARNH,Male,1,16,Medium,Fiber optic,Month-to-month,Electronic check,91.55,1540.05,No,United States,California,Kerman,66,No,Yes,Yes,1787.09,5,Stayed,0
1116-FRYVH,Female,0,48,Loyal Customer,DSL,Two year,Mailed check,39.4,1978.65,No,United States,California,Kingsburg,29,Yes,Yes,Yes,2108.65,4,Stayed,0
1421-HCERK,Male,1,30,Medium,Fiber optic,Month-to-month,Bank transfer (automatic),105.7,3181.8,No,United States,California,Lakeshore,75,No,Yes,Yes,4186.2,5,Stayed,0
9633-XQABV,Female,0,3,New Customer,Fiber optic,Month-to-month,Electronic check,70.25,229.7,No,United States,California,Los Banos,33,No,No,No,305.9,4,Joined,0
0716-BQNDX,Male,1,57,Loyal Customer,Fiber optic,Two year,Electronic check,93.75,5625.55,No,United States,California,Madera,77,No,No,Yes,5751.52,3,Stayed,0
1183-CANVH,Female,0,23,Medium,DSL,One year,Bank transfer (automatic),60,1347.15,No,United States,California,Mendota,55,No,Yes,Yes,1379.12,4,Stayed,0
1972-XMUWV,Female,0,65,Loyal Customer,DSL,Two year,Credit card (automatic),59.8,3808.2,No,United States,California,Miramonte,46,No,Yes,Yes,4473.15,5,Stayed,0
8679-LZBMD,Male,0,44,Loyal Customer,Fiber optic,One year,Bank transfer (automatic),90.65,3974.15,No,United States,California,North Fork,30,No,Yes,No,5019.15,5,Stayed,0
3407-JMJQQ,Female,0,71,Loyal Customer,Fiber optic,Two year,Bank transfer (automatic),109,7661.8,No,United States,California,Oakhurst,22,Yes,Yes,No,7942.44,3,Stayed,0
6252-DFGTK,Female,0,37,Loyal Customer,DSL,One year,Credit card (automatic),68.1,2479.25,No,United States,California,O Neals,64,No,Yes,Yes,3602.57,4,Stayed,0
1539-LNKHM,Female,0,12,New Customer,No,Month-to-month,Mailed check,20.4,266.6,No,United States,California,Orange Cove,53,No,No,No,545,4,Stayed,0
8645-KOMJQ,Male,0,69,Loyal Customer,DSL,Two year,Bank transfer (automatic),81.95,5601.4,No,United States,California,Orosi,20,Yes,Yes,Yes,8993.44,5,Stayed,0
0289-IVARM,Female,0,35,Medium,DSL,Month-to-month,Electronic check,60.55,1982.6,No,United States,California,Parlier,57,No,No,No,3550.95,4,Stayed,0
9761-XUJWD,Male,0,5,New Customer,DSL,Month-to-month,Bank transfer (automatic),65.6,339.9,No,United States,California,Fresno,22,Yes,No,Yes,382.9,4,Stayed,0
4057-FKCZK,Male,0,58,Loyal Customer,Fiber optic,Two year,Bank transfer (automatic),82.5,4828.05,No,United States,California,Prather,40,No,Yes,No,6563.99,3,Stayed,0
4291-TPNFG,Male,0,72,Loyal Customer,DSL,Two year,Bank transfer (automatic),82.3,5980.55,No,United States,California,Raisin City,56,No,Yes,Yes,8229.43,3,Stayed,0
6087-YPWHO,Male,0,72,Loyal Customer,DSL,Two year,Mailed check,68.15,4808.7,No,United States,California,Raymond,56,No,Yes,Yes,6055.02,3,Stayed,0
3090-QFUVD,Female,0,1,New Customer,No,Month-to-month,Credit card (automatic),20.3,20.3,No,United States,California,Reedley,48,No,No,No,24.39,5,Joined,0
1722-LDZJS,Male,0,53,Loyal Customer,No,One year,Credit card (automatic),20.2,1068.15,No,United States,California,Sanger,38,No,Yes,No,2151.47,4,Stayed,0
1818-ESQMW,Female,0,27,Medium,Fiber optic,Month-to-month,Electronic check,89.2,2383.6,No,United States,California,San Joaquin,31,No,No,Yes,3453.34,3,Stayed,0
7401-RUBNK,Female,0,18,Medium,Fiber optic,Month-to-month,Electronic check,74.8,1438.05,No,United States,California,South Dos Palos,25,Yes,Yes,No,2217.27,3,Stayed,0
0506-YLVKJ,Male,0,46,Loyal Customer,No,Two year,Mailed check,20.2,917.45,No,United States,California,Sultana,54,No,Yes,No,3029.77,3,Stayed,0
8661-BOYNW,Female,0,72,Loyal Customer,DSL,Two year,Credit card (automatic),84.4,6096.45,No,United States,California,Tollhouse,38,No,Yes,Yes,6474.45,3,Stayed,0
